Date,Hour,Discharge Rate (cumecs),Rainfall Data (mm),Water Level (m)
2022-04-13,17,18.01,0,1.09
2022-04-13,18,17.66,4.6,1.07
2022-04-13,19,17.31,0.3,1.05
2022-04-13,20,16.96,0,1.03
2022-04-13,21,16.45,0,1
2022-04-13,22,17.84,0,1.08
2022-04-13,23,19.83,0,1.19
2022-04-13,24,20.58,0,1.23
2022-04-14,1,21.54,0,1.28
2022-04-14,2,24.34,0,1.42
2022-04-14,3,26.88,0,1.54
2022-04-14,4,27.75,0,1.58
2022-04-14,5,30,0,1.68
2022-04-14,6,31.15,0,1.73
2022-04-14,7,32.33,0,1.78
2022-04-14,8,32.09,0,1.77
2022-04-14,9,31.15,0,1.73
2022-04-14,10,29.54,0,1.66
2022-04-14,11,27.97,0,1.59
2022-04-14,12,26.45,0,1.52
2022-04-14,13,24.96,0,1.45
2022-04-14,14,23.52,0,1.38
2022-04-14,15,22.32,0,1.32
2022-04-14,16,21.35,0,1.27
2022-04-14,17,20.39,0,1.22
2022-04-14,18,19.64,0,1.18
2022-04-14,19,19.09,0,1.15
2022-04-14,20,18.37,0,1.11
2022-04-14,21,17.66,0,1.07
2022-04-14,22,16.62,0,1.01
2022-04-14,23,15.78,0,0.96
2022-04-14,24,14.48,0,0.88
2022-04-15,1,14.8,0,0.9
2022-04-15,2,14.96,0,0.91
2022-04-15,3,15.29,0,0.93
2022-04-15,4,15.29,0,0.93
2022-04-15,5,14.8,0,0.9
2022-04-15,6,14.8,0,0.9
2022-04-15,7,14.8,0,0.9
2022-04-15,8,14.48,0,0.88
2022-04-15,9,14.32,0,0.87
2022-04-15,10,14.16,0,0.86
2022-04-15,11,14.01,0,0.85
2022-04-15,12,14.01,0,0.85
2022-04-15,13,14.01,0,0.85
2022-04-15,14,13.85,0,0.84
2022-04-15,15,13.7,0,0.83
2022-04-15,16,13.54,0,0.82
2022-04-15,17,13.39,0,0.81
2022-04-15,18,13.24,0,0.8
2022-04-15,19,13.09,0,0.79
2022-04-15,20,13.09,0,0.79
2022-04-15,21,12.93,0,0.78
2022-04-15,22,12.05,0,0.72
2022-04-15,23,11.76,0,0.7
2022-04-15,24,11.9,0,0.71
2022-04-16,1,11.48,0,0.68
2022-04-16,2,12.49,0,0.75
2022-04-16,3,13.85,0,0.84
2022-04-16,4,14.8,0,0.9
2022-04-16,5,15.45,0,0.94
2022-04-16,6,16.62,0,1.01
2022-04-16,7,19.83,0,1.19
2022-04-16,8,20.39,0,1.22
2022-04-16,9,20.2,0,1.21
2022-04-16,10,19.46,0,1.17
2022-04-16,11,18.55,0,1.12
2022-04-16,12,17.66,0,1.07
2022-04-16,13,16.79,0,1.02
2022-04-16,14,15.95,0,0.97
2022-04-16,15,15.29,0,0.93
2022-04-16,16,14.8,0,0.9
2022-04-16,17,14.48,0,0.88
2022-04-16,18,21.93,7.6,1.3
2022-04-16,19,49.61,0,2.43
2022-04-16,20,104.4,0,3.95
2022-04-16,21,115.35,0,4.2
2022-04-16,22,82.25,0,3.4
2022-04-16,23,85.7,0,3.49
2022-04-16,24,88.03,0,3.55
2022-04-17,1,86.08,0,3.5
2022-04-17,2,83.77,0,3.44
2022-04-17,3,81.87,0,3.39
2022-04-17,4,71.28,0,3.1
2022-04-17,5,67.45,0,2.99
2022-04-17,6,67.45,0,2.99
2022-04-17,7,65.41,0,2.93
2022-04-17,8,59.79,0,2.76
2022-04-17,9,55.05,0,2.61
2022-04-17,10,50.5,0,2.46
2022-04-17,11,46.43,0,2.32
2022-04-17,12,42.8,0,2.19
2022-04-17,13,39.32,0,2.06
2022-04-17,14,36.24,0,1.94
2022-04-17,15,33.53,0,1.83
2022-04-17,16,31.62,0,1.75
2022-04-17,17,30,0.6,1.68
2022-04-17,18,32.33,0.9,1.78
2022-04-17,19,52.9,0,2.54
2022-04-17,20,66.43,0,2.96
2022-04-17,21,78.88,0,3.31
2022-04-17,22,91.99,0,3.65
2022-04-17,23,96.04,0,3.75
2022-04-17,24,78.51,0,3.3
2022-04-18,1,74.85,0,3.2
2022-04-18,2,67.45,0,2.99
2022-04-18,3,64.74,0,2.91
2022-04-18,4,62.08,0,2.83
2022-04-18,5,59.15,0.1,2.74
2022-04-18,6,48.73,0,2.4
2022-04-18,7,45.01,0,2.27
2022-04-18,8,41.44,0,2.14
2022-04-18,9,41.18,0,2.13
2022-04-18,10,35.74,0,1.92
2022-04-18,11,33.53,0,1.83
2022-04-18,12,31.15,0,1.73
2022-04-18,13,29.31,0,1.65
2022-04-18,14,28.19,0,1.6
2022-04-18,15,26.66,0,1.53
2022-04-18,16,25.59,0,1.48
2022-04-18,17,24.55,1.4,1.43
2022-04-18,18,23.73,0,1.39
2022-04-18,19,22.72,0,1.34
2022-04-18,20,22.52,0,1.33
2022-04-18,21,28.64,0,1.62
2022-04-18,22,43.07,0,2.2
2022-04-18,23,51.69,0,2.5
2022-04-18,24,54.43,0,2.59
2022-04-19,1,56.29,0,2.65
2022-04-19,2,48.73,0,2.4
2022-04-19,3,42.53,0,2.18
2022-04-19,4,37.51,0,1.99
2022-04-19,5,34.99,0,1.89
2022-04-19,6,31.15,0,1.73
2022-04-19,7,28.64,0,1.62
2022-04-19,8,26.66,0,1.53
2022-04-19,9,25.17,0,1.46
2022-04-19,10,23.73,,1.39
2022-04-19,11,22.92,0,1.35
2022-04-19,12,22.13,0,1.31
2022-04-19,13,21.54,0,1.28
2022-04-19,14,20.96,0,1.25
2022-04-19,15,20.39,0,1.22
2022-04-19,16,19.83,0,1.19
2022-04-19,17,19.46,1.7,1.17
2022-04-19,18,18.91,,1.14
2022-04-19,19,18.37,0,1.11
2022-04-19,20,18.19,0,1.1
2022-04-19,21,17.84,0,1.08
2022-04-19,22,17.31,0,1.05
2022-04-19,23,17.31,0,1.05
2022-04-19,24,16.62,0,1.01
2022-04-20,1,16.12,0,0.98
2022-04-20,2,16.96,0,1.03
2022-04-20,3,16.45,0,1
2022-04-20,4,16.62,0,1.01
2022-04-20,5,16.62,0,1.01
2022-04-20,6,16.12,0,0.98
2022-04-20,7,15.95,0,0.97
2022-04-20,8,15.78,0,0.96
2022-04-20,9,15.78,0,0.96
2022-04-20,10,15.45,0,0.94
2022-04-20,11,15.45,0,0.94
2022-04-20,12,15.45,0,0.94
2022-04-20,13,15.29,0,0.93
2022-04-20,14,14.96,0,0.91
2022-04-20,15,14.8,0,0.9
2022-04-20,16,14.8,0,0.9
2022-04-20,17,14.8,0,0.9
2022-04-20,18,14.64,,0.89
2022-04-20,19,14.64,0,0.89
2022-04-20,20,14.64,0,0.89
2022-04-20,21,15.95,2.4,0.97
2022-04-20,22,16.96,0,1.03
2022-04-20,23,18.37,0,1.11
2022-04-20,24,18.37,0.4,1.11
2022-04-21,1,18.01,0,1.09
2022-04-21,2,17.66,0,1.07
2022-04-21,3,17.31,0,1.05
2022-04-21,4,17.14,0,1.04
2022-04-21,5,16.96,0,1.03
2022-04-21,6,17.66,0,1.07
2022-04-21,7,17.84,0,1.08
2022-04-21,8,17.84,0,1.08
2022-04-21,9,18.01,0,1.09
2022-04-21,10,18.01,0,1.09
2022-04-21,11,17.66,0,1.07
2022-04-21,12,17.31,0,1.05
2022-04-21,13,16.96,0,1.03
2022-04-21,14,16.45,3.5,1
2022-04-21,15,16.12,2.3,0.98
2022-04-21,16,16.96,5.4,1.03
2022-04-21,17,19.09,1,1.15
2022-04-21,18,21.54,0,1.28
2022-04-21,19,34.99,0,1.89
2022-04-21,20,47.86,0,2.37
2022-04-21,21,54.12,0,2.58
2022-04-21,22,58.83,0,2.73
2022-04-21,23,61.75,0,2.82
2022-04-21,24,61.75,0,2.82
2022-04-22,1,59.47,0,2.75
2022-04-22,2,56.61,0,2.66
2022-04-22,3,53.81,0,2.57
2022-04-22,4,51.09,0,2.48
2022-04-22,5,48.44,0,2.39
2022-04-22,6,46.14,0,2.31
2022-04-22,7,43.07,0,2.2
2022-04-22,8,40.38,0,2.1
2022-04-22,9,37,0,1.97
2022-04-22,10,34.5,0,1.87
2022-04-22,11,32.09,0,1.77
2022-04-22,12,30.22,0,1.69
2022-04-22,13,28.64,0,1.62
2022-04-22,14,27.09,0.2,1.55
2022-04-22,15,26.66,0.2,1.53
2022-04-22,16,27.53,0.1,1.57
2022-04-22,17,29.54,1.8,1.66
2022-04-22,18,33.53,0.3,1.83
2022-04-22,19,37,0,1.97
2022-04-22,20,39.06,0,2.05
2022-04-22,21,40.11,0,2.09
2022-04-22,22,38.54,0,2.03
2022-04-22,23,38.54,0,2.03
2022-04-22,24,37.76,0,2
2022-04-23,1,37.51,0,1.99
2022-04-23,2,37.51,0,1.99
2022-04-23,3,37,0,1.97
2022-04-23,4,35.74,0,1.92
2022-04-23,5,34.75,0,1.88
2022-04-23,6,32.57,0,1.79
2022-04-23,7,30.69,0,1.71
2022-04-23,8,29.31,0,1.65
2022-04-23,9,27.75,0,1.58
2022-04-23,10,26.45,0,1.52
2022-04-23,11,25.38,0,1.47
2022-04-23,12,24.34,0,1.42
2022-04-23,13,23.52,0,1.38
2022-04-23,14,22.72,0,1.34
2022-04-23,15,21.93,0.7,1.3
2022-04-23,16,21.73,1.1,1.29
2022-04-23,17,21.73,1.8,1.29
2022-04-23,18,23.32,3.6,1.37
2022-04-23,19,27.09,4.7,1.55
2022-04-23,20,30.92,2.7,1.72
2022-04-23,21,33.28,0.2,1.82
2022-04-23,22,34.26,0,1.86
2022-04-23,23,34.5,0,1.87
2022-04-23,24,35.24,0,1.9
2022-04-24,1,35.49,0,1.91
2022-04-24,2,34.99,0,1.89
2022-04-24,3,34.99,0,1.89
2022-04-24,4,34.75,0,1.88
2022-04-24,5,34.5,0,1.87
2022-04-24,6,34.01,0,1.85
2022-04-24,7,33.04,0,1.81
2022-04-24,8,32.09,0,1.77
2022-04-24,9,30.92,0,1.72
2022-04-24,10,29.77,0,1.67
2022-04-24,11,28.86,0,1.63
2022-04-24,12,27.97,0,1.59
2022-04-24,13,26.88,0,1.54
2022-04-24,14,25.81,0,1.49
2022-04-24,15,24.75,0,1.44
2022-04-24,16,23.93,0,1.4
2022-04-24,17,23.12,0,1.36
2022-04-24,18,22.52,0,1.33
2022-04-24,19,21.73,7.1,1.29
2022-04-24,20,21.35,2.9,1.27
2022-04-24,21,23.52,,1.38
2022-04-24,22,24.75,2.3,1.44
2022-04-24,23,25.59,0,1.48
2022-04-24,24,26.45,0,1.52
2022-04-25,1,26.66,0,1.53
2022-04-25,2,27.09,0,1.55
2022-04-25,3,26.88,0,1.54
2022-04-25,4,26.66,0,1.53
2022-04-25,5,26.45,0,1.52
2022-04-25,6,25.81,0,1.49
2022-04-25,7,25.38,0,1.47
2022-04-25,8,24.55,0,1.43
2022-04-25,9,23.93,0,1.4
2022-04-25,10,22.92,0,1.35
2022-04-25,11,22.52,0,1.33
2022-04-25,12,21.93,0,1.3
2022-04-25,13,20.96,0,1.25
2022-04-25,14,20.58,0,1.23
2022-04-25,15,19.83,0,1.19
2022-04-25,16,19.09,11.7,1.15
2022-04-25,17,18.73,5.8,1.13
2022-04-25,18,18.37,0.7,1.11
2022-04-25,19,18.01,0,1.09
2022-04-25,20,17.84,0,1.08
2022-04-25,21,17.49,0,1.06
2022-04-25,22,17.49,0,1.06
2022-04-25,23,17.31,0,1.05
2022-04-25,24,17.31,0,1.05
2022-04-26,1,17.66,0,1.07
2022-04-26,2,17.84,0,1.08
2022-04-26,3,18.01,0,1.09
2022-04-26,4,18.01,0,1.09
2022-04-26,5,17.84,0,1.08
2022-04-26,6,17.49,0,1.06
2022-04-26,7,17.14,0,1.04
2022-04-26,8,16.96,0,1.03
2022-04-26,9,16.79,0,1.02
2022-04-26,10,16.79,0,1.02
2022-04-26,11,16.62,0,1.01
2022-04-26,12,16.62,0,1.01
2022-04-26,13,16.45,0,1
2022-04-26,14,16.28,0,0.99
2022-04-26,15,16.12,0,0.98
2022-04-26,16,15.78,0,0.96
2022-04-26,17,15.45,0,0.94
2022-04-26,18,15.12,0,0.92
2022-04-26,19,15.45,0,0.94
2022-04-26,20,15.45,0,0.94
2022-04-26,21,15.62,0,0.95
2022-04-26,22,15.95,0,0.97
2022-04-26,23,16.62,0,1.01
2022-04-26,24,17.14,0,1.04
2022-04-27,1,17.49,0.1,1.06
2022-04-27,2,17.49,0,1.06
2022-04-27,3,17.31,0,1.05
2022-04-27,4,17.31,0,1.05
2022-04-27,5,17.14,0,1.04
2022-04-27,6,16.79,0,1.02
2022-04-27,7,16.62,0,1.01
2022-04-27,8,17.49,0,1.06
2022-04-27,9,18.55,0,1.12
2022-04-27,10,18.91,0,1.14
2022-04-27,11,18.91,0,1.14
2022-04-27,12,18.37,0,1.11
2022-04-27,13,18.19,0,1.1
2022-04-27,14,18.19,0,1.1
2022-04-27,15,18.01,0,1.09
2022-04-27,16,16.79,0,1.02
2022-04-27,17,16.45,0,1
2022-04-27,18,15.95,0,0.97
2022-04-27,19,15.78,0,0.96
2022-04-27,20,18.55,57,1.12
2022-04-27,21,24.96,25.1,1.45
2022-04-27,22,41.98,12.7,2.16
2022-04-27,23,59.47,1.3,2.75
2022-04-27,24,83.77,1.2,3.44
2022-04-28,1,103.98,0,3.94
2022-04-28,2,112.67,0,4.14
2022-04-28,3,114.9,0,4.19
2022-04-28,4,112.23,0,4.13
2022-04-28,5,108.72,0,4.05
2022-04-28,6,100.18,0,3.85
2022-04-28,7,94.01,0,3.7
2022-04-28,8,86.86,0,3.52
2022-04-28,9,79.62,0,3.33
2022-04-28,10,72.7,0,3.14
2022-04-28,11,66.09,0,2.95
2022-04-28,12,61.42,0,2.81
2022-04-28,13,55.67,0,2.63
2022-04-28,14,51.69,0,2.5
2022-04-28,15,47.28,2.9,2.35
2022-04-28,16,44.46,0.3,2.25
2022-04-28,17,44.46,0.3,2.25
2022-04-28,18,46.43,0,2.32
2022-04-28,19,49.61,0,2.43
2022-04-28,20,52.6,0.3,2.53
2022-04-28,21,54.74,0.1,2.6
2022-04-28,22,56.61,,2.66
2022-04-28,23,55.67,0,2.63
2022-04-28,24,52.9,0,2.54
2022-04-29,1,50.2,0,2.45
2022-04-29,2,47,0,2.34
2022-04-29,3,45.01,0,2.27
2022-04-29,4,42.53,0,2.18
2022-04-29,5,40.64,0,2.11
2022-04-29,6,38.54,0,2.03
2022-04-29,7,36.74,0,1.96
2022-04-29,8,35.24,0,1.9
2022-04-29,9,33.28,0,1.82
2022-04-29,10,31.62,0,1.75
2022-04-29,11,30.45,0,1.7
2022-04-29,12,28.64,0,1.62
2022-04-29,13,27.53,0,1.57
2022-04-29,14,26.23,0,1.51
2022-04-29,15,25.17,0,1.46
2022-04-29,16,28.19,19.2,1.6
2022-04-29,17,29.77,1.3,1.67
2022-04-29,18,37.51,0.2,1.99
2022-04-29,19,50.2,,2.45
2022-04-29,20,53.2,0,2.55
2022-04-29,21,51.99,0,2.51
2022-04-29,22,49.02,0,2.41
2022-04-29,23,45.86,0,2.3
2022-04-29,24,41.44,0,2.14
2022-04-30,1,38.8,0,2.04
2022-04-30,2,36.24,0,1.94
2022-04-30,3,33.28,0,1.82
2022-04-30,4,31.62,0,1.75
2022-04-30,5,29.54,0,1.66
2022-04-30,6,27.97,0,1.59
2022-04-30,7,26.66,0,1.53
2022-04-30,8,25.59,0,1.48
2022-04-30,9,24.75,0,1.44
2022-04-30,10,24.14,0,1.41
2022-04-30,11,23.73,0,1.39
2022-04-30,12,23.12,0,1.36
2022-04-30,13,22.52,0,1.33
2022-04-30,14,21.93,0,1.3
2022-04-30,15,21.35,0,1.27
2022-04-30,16,20.77,0,1.24
2022-04-30,17,20.39,0,1.22
2022-04-30,18,20.02,0,1.2
2022-04-30,19,19.83,0,1.19
2022-04-30,20,19.28,0,1.16
2022-04-30,21,19.28,0,1.16
2022-04-30,22,19.64,0,1.18
2022-04-30,23,22.13,0,1.31
2022-04-30,24,23.52,0,1.38
2022-05-01,1,24.34,0,1.42
2022-05-01,2,24.14,0,1.41
2022-05-01,3,23.32,0,1.37
2022-05-01,4,22.52,3.5,1.33
2022-05-01,5,21.73,1.8,1.29
2022-05-01,6,20.96,,1.25
2022-05-01,7,20.2,0,1.21
2022-05-01,8,19.64,0,1.18
2022-05-01,9,19.46,0,1.17
2022-05-01,10,19.46,0,1.17
2022-05-01,11,19.83,,1.19
2022-05-01,12,21.35,0,1.27
2022-05-01,13,23.12,0,1.36
2022-05-01,14,23.93,0,1.4
2022-05-01,15,23.93,0,1.4
2022-05-01,16,23.32,0,1.37
2022-05-01,17,22.72,0,1.34
2022-05-01,18,21.93,0,1.3
2022-05-01,19,21.35,0,1.27
2022-05-01,20,20.2,0,1.21
2022-05-01,21,19.83,0,1.19
2022-05-01,22,19.28,0,1.16
2022-05-01,23,18.55,0,1.12
2022-05-01,24,18.19,0.2,1.1
2022-05-02,1,17.84,0,1.08
2022-05-02,2,17.49,0,1.06
2022-05-02,3,17.14,0,1.04
2022-05-02,4,16.96,0,1.03
2022-05-02,5,17.31,0,1.05
2022-05-02,6,17.49,0,1.06
2022-05-02,7,17.31,0,1.05
2022-05-02,8,17.14,0,1.04
2022-05-02,9,17.14,0,1.04
2022-05-02,10,17.14,0,1.04
2022-05-02,11,17.14,0,1.04
2022-05-02,12,17.14,0,1.04
2022-05-02,13,16.96,0,1.03
2022-05-02,14,16.79,0,1.02
2022-05-02,15,16.45,0,1
2022-05-02,16,16.28,0,0.99
2022-05-02,17,16.62,0,1.01
2022-05-02,18,17.31,0,1.05
2022-05-02,19,20.96,0,1.25
2022-05-02,20,43.07,0,2.2
2022-05-02,21,62.74,0,2.85
2022-05-02,22,82.25,1,3.4
2022-05-02,23,131.58,0.1,4.55
2022-05-02,24,166.7,0,5.24
2022-05-03,1,174.34,0,5.38
2022-05-03,2,182.14,0,5.52
2022-05-03,3,190.12,,5.66
2022-05-03,4,191.27,0,5.68
2022-05-03,5,184.4,0,5.56
2022-05-03,6,177.11,0,5.43
2022-05-03,7,166.17,0,5.23
2022-05-03,8,155.05,0,5.02
2022-05-03,9,142.83,0,4.78
2022-05-03,10,129.19,0,4.5
2022-05-03,11,117.6,0,4.25
2022-05-03,12,106.12,0,3.99
2022-05-03,13,96.04,0,3.75
2022-05-03,14,86.86,0,3.52
2022-05-03,15,78.51,0,3.3
2022-05-03,16,70.93,0,3.09
2022-05-03,17,65.07,0,2.92
2022-05-03,18,59.47,0,2.75
2022-05-03,19,55.36,0,2.62
2022-05-03,20,53.51,0,2.56
2022-05-03,21,55.67,0,2.63
2022-05-03,22,59.15,0,2.74
2022-05-03,23,57.87,0,2.7
2022-05-03,24,54.12,0,2.58
2022-05-04,1,49.32,0,2.42
2022-05-04,2,44.46,0,2.25
2022-05-04,3,41.44,0,2.14
2022-05-04,4,38.28,0.2,2.02
2022-05-04,5,35.49,0,1.91
2022-05-04,6,34.01,0,1.85
2022-05-04,7,32.57,2.9,1.79
2022-05-04,8,30.69,1.3,1.71
2022-05-04,9,29.31,0,1.65
2022-05-04,10,28.19,0,1.6
2022-05-04,11,27.53,0,1.57
2022-05-04,12,26.88,0,1.54
2022-05-04,13,26.23,0,1.51
2022-05-04,14,25.59,0,1.48
2022-05-04,15,24.75,0,1.44
2022-05-04,16,24.34,0,1.42
2022-05-04,17,23.73,0,1.39
2022-05-04,18,22.92,0,1.35
2022-05-04,19,22.32,0,1.32
2022-05-04,20,22.32,0,1.32
2022-05-04,21,22.13,0,1.31
2022-05-04,22,21.93,0,1.3
2022-05-04,23,21.54,0,1.28
2022-05-04,24,21.35,0,1.27
2022-05-05,1,20.58,0,1.23
2022-05-05,2,20.39,0.3,1.22
2022-05-05,3,20.39,0,1.22
2022-05-05,4,20.02,0,1.2
2022-05-05,5,19.83,0,1.19
2022-05-05,6,19.64,0,1.18
2022-05-05,7,19.09,0,1.15
2022-05-05,8,19.09,0,1.15
2022-05-05,9,19.09,0.7,1.15
2022-05-05,10,19.09,1.2,1.15
2022-05-05,11,19.46,0,1.17
2022-05-05,12,20.02,0,1.2
2022-05-05,13,20.58,0,1.23
2022-05-05,14,21.35,0,1.27
2022-05-05,15,21.54,0,1.28
2022-05-05,16,21.35,0,1.27
2022-05-05,17,20.96,0,1.25
2022-05-05,18,21.35,0,1.27
2022-05-05,19,20.58,0,1.23
2022-05-05,20,20.58,1.6,1.23
2022-05-05,21,20.39,0,1.22
2022-05-05,22,20.02,0,1.2
2022-05-05,23,19.83,0,1.19
2022-05-05,24,19.64,0,1.18
2022-05-06,1,19.46,0,1.17
2022-05-06,2,19.28,0,1.16
2022-05-06,3,19.09,0,1.15
2022-05-06,4,18.91,0,1.14
2022-05-06,5,18.73,0,1.13
2022-05-06,6,18.73,0,1.13
2022-05-06,7,18.55,0,1.12
2022-05-06,8,18.91,0,1.14
2022-05-06,9,19.83,0,1.19
2022-05-06,10,20.58,0,1.23
2022-05-06,11,20.77,0,1.24
2022-05-06,12,20.77,0,1.24
2022-05-06,13,20.2,0,1.21
2022-05-06,14,20.02,0,1.2
2022-05-06,15,19.64,0,1.18
2022-05-06,16,19.09,0,1.15
2022-05-06,17,18.37,0,1.11
2022-05-06,18,18.01,0,1.09
2022-05-06,19,18.01,0,1.09
2022-05-06,20,18.01,0,1.09
2022-05-06,21,17.49,0,1.06
2022-05-06,22,17.14,0,1.04
2022-05-06,23,16.79,0,1.02
2022-05-06,24,16.45,0,1
2022-05-07,1,16.28,0,0.99
2022-05-07,2,16.12,0,0.98
2022-05-07,3,15.95,0,0.97
2022-05-07,4,15.78,0,0.96
2022-05-07,5,15.62,0,0.95
2022-05-07,6,15.45,0,0.94
2022-05-07,7,15.12,0,0.92
2022-05-07,8,15.12,0,0.92
2022-05-07,9,14.96,0,0.91
2022-05-07,10,14.8,0,0.9
2022-05-07,11,14.8,0,0.9
2022-05-07,12,14.64,0,0.89
2022-05-07,13,14.32,0,0.87
2022-05-07,14,14.16,0,0.86
2022-05-07,15,14.01,0,0.85
2022-05-07,16,13.85,0,0.84
2022-05-07,17,13.85,0,0.84
2022-05-07,18,13.85,0,0.84
2022-05-07,19,14.32,0,0.87
2022-05-07,20,14.48,0.7,0.88
2022-05-07,21,14.32,0,0.87
2022-05-07,22,14.16,0,0.86
2022-05-07,23,13.85,0,0.84
2022-05-07,24,13.7,0,0.83
2022-05-08,1,13.7,0,0.83
2022-05-08,2,13.7,0.1,0.83
2022-05-08,3,13.7,0,0.83
2022-05-08,4,13.54,0,0.82
2022-05-08,5,13.24,,0.8
2022-05-08,6,13.09,0,0.79
2022-05-08,7,12.78,0,0.77
2022-05-08,8,12.78,0,0.77
